,host_is_superhost,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,shared_bathrooms,private_bathrooms
7804,f,Charlottenburg-Wilm.,52.50492,13.29882,Entire home/apt,2,1,1,69.0,4,1125,0,0,0,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,f,0.0,1.0
7805,f,Pankow,52.55629,13.43235,Entire home/apt,3,1,1,60.0,4,1125,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
7806,f,Mitte,52.53345,13.39491,Entire home/apt,2,1,1,110.0,5,1125,0,0,0,2,5.0,5.0,4.5,4.5,5.0,5.0,5.0,t,0.0,1.0
7807,f,Charlottenburg-Wilm.,52.49844,13.26439,Private room,2,1,1,66.0,2,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
7808,f,Steglitz - Zehlendorf,52.43006,13.25045,Entire home/apt,4,2,2,60.0,7,30,0,0,0,5,4.0,4.6,3.4,4.4,5.0,4.4,4.2,f,0.0,1.0
7809,f,Mitte,52.53907,13.39636,Entire home/apt,3,1,2,70.0,1,1125,0,0,0,21,4.6,4.8,4.2,5.0,4.95,4.95,4.35,f,0.0,1.0
7810,f,Mitte,52.5592,13.37809,Entire home/apt,2,2,1,223.0,1,1125,0,0,0,5,4.6,4.6,4.4,5.0,5.0,4.2,4.6,f,0.0,1.0
7811,f,Tempelhof - Schöneberg,52.48448,13.36082,Entire home/apt,2,1,1,45.0,2,1125,0,0,0,22,4.7,5.0,4.75,4.9,5.0,4.8,4.7,f,0.0,1.0
7813,t,Pankow,52.53923,13.44256,Private room,2,1,1,60.0,2,14,5,19,48,125,4.87,4.91,4.85,4.86,4.91,4.78,4.81,f,1.0,0.0
7814,f,Steglitz - Zehlendorf,52.46148,13.32706,Entire home/apt,4,3,4,65.0,7,1125,0,0,0,2,5.0,4.5,5.0,5.0,5.0,5.0,4.0,f,0.0,1.0
7815,t,Lichtenberg,52.50376,13.47749,Entire home/apt,2,1,2,58.0,3,15,0,0,0,79,4.9,4.9,4.91,4.97,4.79,4.83,4.87,f,0.0,1.0
7816,f,Marzahn - Hellersdorf,52.51718,13.56547,Entire home/apt,2,1,2,60.0,5,31,0,0,0,2,4.0,5.0,3.0,4.0,4.0,4.0,3.0,f,0.0,1.0
7817,f,Friedrichshain-Kreuzberg,52.49452,13.41607,Entire home/apt,2,1,1,200.0,5,90,6,6,6,5,4.8,4.8,4.8,4.8,5.0,5.0,4.4,f,0.0,1.0
7818,f,Friedrichshain-Kreuzberg,52.51138,13.45192,Private room,2,1,1,95.0,2,7,0,0,0,11,4.91,4.82,4.64,4.91,4.91,4.82,4.82,t,0.0,1.0
7820,f,Tempelhof - Schöneberg,52.4842,13.35319,Entire home/apt,2,1,2,75.0,3,10,0,0,0,25,4.79,4.79,4.38,4.96,4.92,4.88,4.71,t,0.0,1.0
7821,f,Charlottenburg-Wilm.,52.48037,13.32825,Private room,2,1,1,15.0,19,1125,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1.0,0.0
7822,f,Mitte,52.50438,13.34942,Private room,2,1,2,80.0,2,1125,0,0,0,2,4.0,4.0,3.5,5.0,5.0,5.0,4.5,f,0.0,1.0
7823,f,Pankow,52.5456,13.41975,Entire home/apt,4,1,1,75.0,2,14,0,0,0,43,4.66,4.83,4.39,4.98,4.95,4.98,4.68,f,0.0,1.0
7824,f,Charlottenburg-Wilm.,52.49472,13.31501,Entire home/apt,2,1,1,95.0,7,1125,0,0,0,10,4.89,4.89,4.78,4.89,4.78,4.78,4.56,f,0.0,1.0
7825,f,Tempelhof - Schöneberg,52.50363,13.34318,Entire home/apt,4,1,3,73.0,1,1125,20,45,72,142,4.4,4.67,4.3,4.74,4.6,4.83,4.47,t,0.0,1.0
7826,f,Mitte,52.54039,13.35503,Private room,2,1,1,39.0,3,30,0,0,0,9,5.0,5.0,4.5,5.0,5.0,5.0,4.88,f,0.0,1.0
7827,t,Charlottenburg-Wilm.,52.51626,13.28049,Private room,1,1,1,53.0,1,1125,6,6,6,11,4.91,4.82,4.73,4.64,4.64,4.91,4.91,f,1.0,0.0
7828,f,Friedrichshain-Kreuzberg,52.52271,13.45236,Entire home/apt,2,2,1,79.0,6,10,0,0,20,16,4.88,4.81,4.81,5.0,4.81,4.63,4.69,f,0.0,1.0
7829,f,Charlottenburg-Wilm.,52.52013,13.3172,Private room,1,1,1,26.0,2,30,0,0,0,49,4.76,4.78,4.8,4.84,4.92,4.8,4.71,f,1.0,0.0
7830,f,Tempelhof - Schöneberg,52.50246,13.34239,Entire home/apt,4,1,2,58.0,1,1125,19,46,72,88,4.47,4.61,4.48,4.64,4.66,4.94,4.52,t,0.0,1.0
7831,f,Lichtenberg,52.5121,13.52418,Private room,3,1,3,55.0,2,1125,7,25,50,288,4.73,4.85,4.84,4.87,4.77,4.5,4.76,t,0.0,0.0
7832,f,Friedrichshain-Kreuzberg,52.51902,13.45823,Private room,2,1,1,45.0,2,1125,0,0,0,9,4.56,4.67,4.22,4.78,5.0,4.56,4.44,t,1.0,0.0
7833,f,Tempelhof - Schöneberg,52.50271,13.34247,Entire home/apt,4,1,1,74.0,1,1125,10,37,63,149,4.52,4.66,4.5,4.67,4.64,4.9,4.53,t,0.0,1.0
7834,f,Tempelhof - Schöneberg,52.50253,13.34397,Entire home/apt,4,1,1,65.0,1,1125,20,50,76,111,4.39,4.61,4.34,4.46,4.45,4.83,4.43,t,0.0,1.0
7835,f,Tempelhof - Schöneberg,52.50274,13.34403,Entire home/apt,2,1,1,51.0,1,1125,17,42,63,120,4.28,4.53,4.38,4.53,4.63,4.74,4.36,t,0.0,1.0
7836,f,Pankow,52.54685,13.42436,Entire home/apt,4,2,3,170.0,4,1125,0,0,0,13,5.0,5.0,5.0,5.0,5.0,5.0,4.92,f,0.0,2.0
7837,f,Pankow,52.55523,13.45556,Entire home/apt,2,1,1,35.0,4,11,0,0,0,8,4.75,5.0,4.5,5.0,5.0,4.25,4.75,f,0.0,1.0
7838,f,Lichtenberg,52.5128,13.52043,Private room,1,1,1,32.0,2,1125,6,13,30,199,4.74,4.84,4.87,4.86,4.78,4.53,4.76,t,0.0,1.0
7839,f,Charlottenburg-Wilm.,52.49455,13.31821,Private room,1,1,1,40.0,1,28,0,0,0,3,0.0,3.884765792568997,3.7658480907581375,3.907018272425248,3.908782512451569,3.8565921517059714,3.77536720426385,f,1.0,0.0
7840,f,Tempelhof - Schöneberg,52.50259,13.3436,Entire home/apt,4,1,2,68.0,1,1125,14,40,62,203,4.44,4.59,4.51,4.62,4.63,4.88,4.43,t,0.0,1.0
7841,f,Neukölln,52.48569,13.44655,Private room,2,1,1,40.0,2,3,0,0,0,5,4.6,4.6,4.4,4.8,4.8,4.6,4.8,t,1.0,0.0
7842,f,Mitte,52.52353,13.40379,Private room,2,1,1,40.0,92,360,0,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
7843,f,Friedrichshain-Kreuzberg,52.49783,13.40005,Entire home/apt,2,1,1,140.0,1,1125,0,0,0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,0.0,1.0
7844,f,Tempelhof - Schöneberg,52.50252,13.34275,Entire home/apt,4,1,2,83.0,1,1125,22,52,78,109,4.3,4.55,4.26,4.62,4.52,4.87,4.32,t,0.0,1.0
7845,f,Lichtenberg,52.51341,13.52419,Private room,2,1,1,45.0,2,1125,5,19,32,246,4.69,4.8,4.85,4.83,4.72,4.44,4.66,t,1.0,0.0
7846,f,Tempelhof - Schöneberg,52.49393,13.3523,Entire home/apt,3,1,3,100.0,2,30,0,0,0,11,4.9,4.7,5.0,4.8,4.8,5.0,4.9,f,0.0,1.0
7847,f,Tempelhof - Schöneberg,52.50389,13.34222,Entire home/apt,4,1,1,85.0,1,1125,17,30,60,92,4.53,4.73,4.39,4.77,4.74,4.92,4.43,t,0.0,1.0
7848,f,Tempelhof - Schöneberg,52.50363,13.34318,Entire home/apt,4,1,1,59.0,1,1125,21,51,72,109,4.36,4.61,4.3,4.55,4.45,4.91,4.42,t,0.0,1.0
7849,f,Neukölln,52.48262,13.4281,Entire home/apt,4,1,2,90.0,3,1125,0,0,0,5,4.8,5.0,4.8,5.0,5.0,5.0,4.8,f,0.0,1.0
7850,f,Charlottenburg-Wilm.,52.49877,13.33377,Private room,1,1,1,33.0,1,7,0,0,0,1,4.0,3.0,3.0,4.0,5.0,5.0,3.0,f,1.0,0.0
7851,f,Mitte,52.53856,13.40085,Entire home/apt,1,1,3,66.0,4,1125,30,60,90,11,4.09,4.09,4.82,4.55,4.73,4.36,4.18,t,0.0,1.0
7852,f,Tempelhof - Schöneberg,52.48247,13.36054,Private room,2,1,1,22.0,20,1125,0,0,0,2,5.0,5.0,5.0,5.0,5.0,4.5,4.5,f,1.0,0.0
7853,f,Tempelhof - Schöneberg,52.46922,13.32142,Private room,1,1,1,27.0,3,60,0,0,0,29,4.84,4.88,4.84,4.84,4.96,4.84,4.92,f,1.0,0.0
7854,f,Spandau,52.53485,13.18296,Entire home/apt,4,2,4,53.0,92,1125,0,0,20,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
7855,f,Neukölln,52.47073,13.44498,Private room,2,1,1,53.0,3,30,16,25,25,8,4.88,5.0,4.75,5.0,5.0,4.75,4.75,f,1.0,0.0
7856,f,Friedrichshain-Kreuzberg,52.49928,13.44158,Private room,1,1,1,30.0,2,1125,0,0,0,25,5.0,5.0,4.88,4.96,5.0,4.96,4.79,f,1.5,0.0
7857,f,Neukölln,52.48112,13.4456,Private room,4,2,2,96.0,5,29,0,0,0,14,5.0,5.0,4.93,5.0,5.0,4.57,4.71,f,0.0,1.0
7858,t,Pankow,52.54087,13.41737,Entire home/apt,2,1,1,115.0,14,30,3,3,3,33,5.0,5.0,5.0,4.97,4.97,4.97,5.0,f,0.0,1.0
7859,f,Neukölln,52.46812,13.45114,Entire home/apt,2,1,1,85.0,2,6,0,1,11,10,5.0,4.9,4.9,5.0,5.0,4.7,4.9,f,0.0,1.0
7860,f,Friedrichshain-Kreuzberg,52.50882,13.47177,Private room,2,1,1,60.0,2,1125,0,0,0,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,1.0,0.0
7862,f,Pankow,52.55036,13.42956,Private room,2,1,1,24.0,1,6,0,0,0,224,4.36,4.64,3.83,4.71,4.74,4.72,4.45,f,1.0,0.0
7863,f,Charlottenburg-Wilm.,52.50938,13.27143,Private room,3,2,2,65.0,1,1125,0,0,0,8,4.43,4.71,4.57,5.0,4.29,5.0,4.71,f,1.0,0.0
7865,t,Friedrichshain-Kreuzberg,52.49151,13.47613,Entire home/apt,2,2,2,194.0,2,1125,16,27,34,21,4.81,4.76,4.95,4.71,4.95,4.48,4.43,f,0.0,1.0
7866,f,Friedrichshain-Kreuzberg,52.50703,13.46615,Entire home/apt,6,2,5,129.0,100,1125,16,32,62,74,4.39,4.61,4.49,4.58,4.61,4.73,4.24,t,0.0,1.0
7867,f,Treptow - Köpenick,52.44414,13.70197,Entire home/apt,4,1,3,100.0,1,1125,17,39,69,6,5.0,4.83,5.0,5.0,5.0,4.33,4.67,t,0.0,1.0
7868,f,Friedrichshain-Kreuzberg,52.51876,13.42988,Entire home/apt,2,1,1,53.0,2,5,1,1,1,7,4.83,4.83,4.83,5.0,5.0,4.67,4.67,f,0.0,1.0
7869,f,Charlottenburg-Wilm.,52.50996,13.24534,Entire home/apt,2,1,1,71.0,2,1125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
7870,f,Friedrichshain-Kreuzberg,52.50677,13.46584,Entire home/apt,7,2,6,170.0,100,1125,15,32,57,102,4.34,4.66,4.22,4.8,4.73,4.77,4.29,t,0.0,1.0
7871,t,Charlottenburg-Wilm.,52.46769,13.3134,Private room,2,1,1,47.0,3,1125,5,6,13,25,4.92,4.8,4.56,4.92,4.92,4.92,4.68,f,1.0,0.0
7872,f,Friedrichshain-Kreuzberg,52.50109,13.4388,Entire home/apt,4,3,4,210.0,5,30,0,2,17,12,4.92,4.92,5.0,5.0,5.0,5.0,4.75,f,0.0,2.0
7873,f,Friedrichshain-Kreuzberg,52.50692,13.46731,Entire home/apt,6,2,5,169.0,100,1125,12,27,48,80,4.34,4.61,4.24,4.61,4.64,4.68,4.23,t,0.0,1.0
7874,f,Pankow,52.52835,13.44753,Private room,2,1,1,28.0,3,1125,0,0,0,11,4.55,4.82,4.09,4.73,4.82,4.73,4.73,f,1.0,0.0
7875,f,Mitte,52.55234,13.37272,Private room,2,1,1,29.0,2,1125,0,0,0,43,4.84,4.93,4.77,4.86,4.88,4.79,4.88,t,1.0,0.0
7876,f,Friedrichshain-Kreuzberg,52.50841,13.46776,Entire home/apt,7,2,6,152.0,100,1125,10,28,53,81,4.35,4.63,4.28,4.53,4.68,4.75,4.38,t,0.0,2.0
7877,f,Friedrichshain-Kreuzberg,52.49807,13.42828,Private room,2,1,1,43.0,1,1125,0,0,0,57,4.89,4.89,4.88,4.91,4.84,4.81,4.75,f,1.0,0.0
7879,f,Friedrichshain-Kreuzberg,52.48695,13.39769,Entire home/apt,4,1,1,98.0,4,1125,0,0,0,8,5.0,4.88,4.38,4.88,5.0,4.88,4.75,f,0.0,1.5
7880,t,Friedrichshain-Kreuzberg,52.4865,13.38013,Private room,2,1,1,75.0,3,1125,0,0,0,46,4.85,4.98,4.85,4.91,4.91,4.83,4.8,f,1.5,0.0
7881,f,Pankow,52.53745,13.44596,Shared room,2,1,1,40.0,1,21,0,0,0,3,4.33,5.0,4.67,5.0,5.0,4.33,4.67,t,1.0,0.0
7882,f,Neukölln,52.46673,13.4251,Entire home/apt,3,1,2,115.0,4,1125,0,0,0,10,5.0,4.89,4.89,5.0,5.0,4.78,4.89,f,0.0,1.0
7883,f,Pankow,52.53577,13.43634,Private room,2,1,1,18.0,2,1125,0,0,0,4,4.25,4.75,4.25,4.75,5.0,4.25,4.5,f,1.0,0.0
7884,f,Mitte,52.52474,13.38523,Entire home/apt,5,2,2,170.0,3,400,3,19,27,84,4.68,4.85,4.61,4.76,4.48,4.92,4.54,f,0.0,1.5
7885,f,Friedrichshain-Kreuzberg,52.5066,13.46657,Entire home/apt,7,2,6,154.0,100,1125,10,17,31,136,4.57,4.72,4.49,4.72,4.68,4.79,4.4,t,0.0,2.0
7886,f,Mitte,52.52484,13.33206,Private room,2,1,1,40.0,2,1125,0,0,0,4,4.75,5.0,4.5,4.5,5.0,4.25,5.0,f,1.0,0.0
7887,f,Neukölln,52.46552,13.43647,Private room,2,1,2,23.0,1,4,0,0,0,2,4.5,4.5,5.0,4.5,4.5,4.0,5.0,f,1.0,0.0
7888,f,Pankow,52.54394,13.44098,Private room,2,1,1,60.0,15,24,0,0,0,2,5.0,5.0,3.5,5.0,3.5,5.0,5.0,f,0.0,1.0
7889,f,Friedrichshain-Kreuzberg,52.50692,13.46768,Entire home/apt,4,1,2,106.0,100,1125,30,60,90,56,4.46,4.66,4.41,4.68,4.63,4.88,4.38,t,0.0,1.0
7890,f,Friedrichshain-Kreuzberg,52.49218,13.41638,Private room,2,1,1,53.0,3,30,1,1,1,38,4.7,4.76,4.35,4.81,4.73,4.86,4.65,f,1.5,0.0
7891,f,Lichtenberg,52.50948,13.49517,Private room,1,1,1,27.0,1,1125,0,0,0,10,4.6,4.8,4.6,4.8,4.9,4.8,4.7,t,1.0,0.0
7892,f,Friedrichshain-Kreuzberg,52.50881,13.46681,Entire home/apt,4,1,3,131.0,1,1125,11,20,37,98,4.5,4.63,4.5,4.44,4.57,4.8,4.42,t,0.0,1.0
7893,f,Treptow - Köpenick,52.46439,13.50893,Private room,2,1,1,130.0,2,31,28,58,88,11,4.8,5.0,5.0,4.9,4.9,4.9,4.5,f,1.0,0.0
7894,f,Tempelhof - Schöneberg,52.46789,13.38681,Private room,1,1,1,25.0,4,1125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1.0,0.0
7895,f,Pankow,52.55171,13.41281,Private room,2,1,1,45.0,2,1125,0,0,0,2,2.5,3.0,3.0,3.0,3.0,4.0,4.0,f,1.0,0.0
7896,f,Friedrichshain-Kreuzberg,52.50877,13.46655,Entire home/apt,4,1,3,115.0,100,1125,22,48,78,88,4.42,4.59,4.39,4.75,4.7,4.78,4.33,t,0.0,1.0
7897,f,Pankow,52.5435,13.41984,Entire home/apt,4,1,2,100.0,7,1125,0,0,0,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,f,0.0,1.0
7898,f,Neukölln,52.4735,13.42629,Private room,2,1,1,44.0,2,3,0,0,0,3,4.33,4.0,3.67,4.0,4.33,5.0,4.67,t,1.0,0.0
7899,f,Friedrichshain-Kreuzberg,52.50829,13.46612,Entire home/apt,6,2,5,136.0,100,1125,9,21,40,74,4.38,4.7,4.19,4.72,4.72,4.74,4.26,t,0.0,1.0
7900,f,Mitte,52.52964,13.40553,Entire home/apt,2,1,1,90.0,30,365,0,0,0,14,4.64,4.64,4.5,5.0,4.07,4.93,4.29,f,0.0,1.0
7901,f,Charlottenburg-Wilm.,52.5071,13.26937,Private room,3,1,1,54.0,2,1125,0,0,0,5,4.4,4.8,5.0,4.4,5.0,5.0,4.6,t,1.0,0.0
7902,t,Charlottenburg-Wilm.,52.50598,13.23213,Entire home/apt,4,1,2,85.0,3,1125,6,6,12,71,4.97,4.92,4.9,4.93,4.96,4.92,4.86,f,0.0,1.0
7903,f,Friedrichshain-Kreuzberg,52.50839,13.4679,Entire home/apt,6,2,5,125.0,100,1125,15,24,52,100,4.25,4.56,4.09,4.68,4.6,4.8,4.18,t,0.0,1.0
7904,f,Charlottenburg-Wilm.,52.4934,13.2919,Entire home/apt,7,3,5,223.0,2,180,18,29,29,31,4.86,4.76,4.59,4.83,4.9,4.72,4.55,f,0.0,1.0
7905,f,Mitte,52.51123,13.3822,Entire home/apt,4,2,4,85.0,92,1125,0,0,0,12,4.67,4.67,4.75,4.75,4.67,5.0,4.33,f,0.0,1.0
7906,f,Charlottenburg-Wilm.,52.51255,13.30564,Entire home/apt,2,1,1,98.0,3,340,11,25,55,44,4.8,4.89,4.91,4.7,4.86,4.77,4.55,t,0.0,1.0
7907,f,Pankow,52.52964,13.40878,Hotel room,3,1,1,118.0,1,90,14,32,54,177,4.79,4.82,4.88,4.84,4.63,4.9,4.71,t,0.0,1.0
7908,f,Lichtenberg,52.48035,13.52777,Entire home/apt,2,1,1,57.0,7,30,5,5,5,32,4.66,4.75,4.25,4.63,4.75,4.75,4.56,f,0.0,1.0
7909,f,Steglitz - Zehlendorf,52.4539,13.33567,Private room,6,2,6,170.0,2,20,0,0,0,7,4.71,4.57,4.71,4.86,4.86,4.29,4.14,t,0.0,1.0
7910,f,Friedrichshain-Kreuzberg,52.50861,13.46769,Entire home/apt,6,2,5,123.0,100,1125,6,20,44,100,4.56,4.76,4.64,4.76,4.78,4.75,4.58,t,0.0,1.0
7911,f,Charlottenburg-Wilm.,52.49845,13.31923,Entire home/apt,4,1,2,101.0,2,1125,13,43,73,87,4.95,5.0,4.8,4.94,4.98,4.93,4.77,t,0.0,1.0
7912,f,Neukölln,52.48471,13.43068,Private room,4,1,2,64.0,3,5,0,0,0,3,5.0,5.0,4.33,5.0,5.0,4.33,5.0,f,0.0,1.0
7913,f,Charlottenburg-Wilm.,52.51261,13.30697,Entire home/apt,2,1,1,91.0,3,364,7,11,40,44,4.68,4.82,4.59,4.77,4.91,4.86,4.5,t,0.0,1.0
7914,f,Charlottenburg-Wilm.,52.52649,13.30111,Private room,2,1,1,35.0,2,1125,0,0,0,5,4.8,5.0,5.0,5.0,5.0,4.8,4.8,f,1.0,0.0
7915,t,Mitte,52.52146,13.40511,Entire home/apt,2,1,1,88.0,2,1125,14,38,59,108,4.87,4.9,4.94,4.93,4.92,5.0,4.81,f,0.0,1.0
7916,f,Friedrichshain-Kreuzberg,52.50985,13.45446,Entire home/apt,4,1,2,166.0,2,1125,29,59,69,10,4.67,4.67,4.67,4.67,4.67,4.67,4.0,f,0.0,1.0
7917,f,Neukölln,52.48153,13.44235,Private room,1,1,1,45.0,7,14,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1.0,0.0
7918,t,Friedrichshain-Kreuzberg,52.51731,13.45522,Entire home/apt,4,1,2,73.0,1,1125,11,16,38,350,4.75,4.89,4.81,4.9,4.93,4.81,4.68,t,0.0,1.0
7919,f,Steglitz - Zehlendorf,52.46164,13.32844,Private room,2,1,1,55.0,3,10,0,0,0,2,5.0,5.0,5.0,4.0,4.0,3.0,4.0,f,2.0,0.0
7920,f,Mitte,52.52833,13.32777,Private room,1,1,1,11.0,5,1125,0,0,0,9,3.75,3.88,2.5,4.5,4.63,4.0,4.38,f,1.0,0.0
7921,f,Lichtenberg,52.50571,13.51949,Private room,2,1,1,44.0,2,1125,12,22,45,251,4.68,4.8,4.83,4.85,4.76,4.53,4.7,t,1.0,0.0
7922,f,Neukölln,52.48057,13.44489,Entire home/apt,2,1,1,85.0,7,365,17,47,77,59,4.74,4.88,4.93,4.98,4.95,4.72,4.5,f,0.0,1.0
7923,f,Neukölln,52.48721,13.42974,Entire home/apt,2,1,1,64.0,4,365,16,41,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,0.0,1.0
7924,f,Pankow,52.56682,13.40879,Private room,2,1,1,29.0,2,1125,0,0,0,11,4.91,4.91,5.0,4.82,5.0,4.82,4.82,f,1.0,0.0
7925,t,Friedrichshain-Kreuzberg,52.52242,13.43248,Entire home/apt,2,1,1,110.0,3,8,0,0,0,50,4.98,4.98,4.96,4.92,4.98,4.88,4.9,f,0.0,1.0
7926,t,Mitte,52.508,13.36852,Private room,1,1,1,59.0,3,1125,20,50,80,65,4.8,4.92,4.72,4.91,4.88,4.94,4.69,f,1.0,0.0
7927,f,Mitte,52.55033,13.37946,Private room,3,1,2,30.0,3,100,0,0,0,20,4.9,4.8,4.75,4.9,4.95,4.9,4.9,t,1.0,0.0
7928,f,Tempelhof - Schöneberg,52.48256,13.3488,Private room,1,1,1,33.0,6,1125,0,0,0,12,4.75,5.0,4.42,5.0,5.0,5.0,4.75,t,1.0,0.0
7929,f,Neukölln,52.49144,13.42581,Private room,2,1,1,38.0,5,30,0,0,15,53,4.83,4.91,4.68,4.87,4.87,4.81,4.81,f,1.0,0.0
7930,f,Friedrichshain-Kreuzberg,52.49934,13.40006,Hotel room,2,1,1,150.0,1,1125,22,46,73,24,4.71,4.83,4.83,4.96,4.96,4.63,4.42,t,0.0,1.0
7931,t,Charlottenburg-Wilm.,52.48738,13.32753,Private room,2,1,1,56.0,2,18,21,42,72,23,4.91,4.91,4.96,4.91,4.91,4.87,4.91,f,1.0,0.0
7932,t,Lichtenberg,52.50678,13.51214,Private room,2,1,1,60.0,1,15,11,41,71,204,4.85,4.89,4.8,4.9,4.93,4.75,4.83,f,1.0,0.0
7933,t,Neukölln,52.47444,13.44951,Entire home/apt,3,1,2,73.0,3,1125,0,0,0,60,4.92,4.93,4.88,4.92,4.98,4.87,4.75,t,0.0,1.0
7934,f,Treptow - Köpenick,52.4677,13.49236,Private room,2,1,2,20.0,1,1125,0,0,0,3,4.5,4.5,4.0,5.0,5.0,5.0,4.5,f,1.0,0.0
7935,f,Mitte,52.52742,13.38816,Entire home/apt,5,1,3,160.0,2,1125,29,59,89,20,4.35,4.5,4.55,4.75,4.5,4.8,4.35,f,0.0,1.0
7936,f,Friedrichshain-Kreuzberg,52.50262,13.45685,Private room,2,1,1,35.0,3,30,8,8,8,1,4.0,5.0,2.0,2.0,4.0,5.0,4.0,f,1.0,0.0
7938,f,Friedrichshain-Kreuzberg,52.49934,13.40006,Hotel room,2,1,1,160.0,1,1125,30,59,89,5,5.0,5.0,4.8,4.8,4.6,5.0,4.2,t,0.0,1.0
7939,f,Friedrichshain-Kreuzberg,52.50322,13.42703,Private room,2,1,1,40.0,3,1125,0,0,0,42,4.9,4.85,4.71,4.9,4.83,4.71,4.63,f,0.0,1.0
7940,f,Friedrichshain-Kreuzberg,52.49934,13.40006,Hotel room,2,1,1,170.0,1,1125,26,56,86,12,4.5,4.42,4.92,4.75,4.58,4.42,4.33,t,0.0,1.0
7941,f,Charlottenburg-Wilm.,52.50458,13.31688,Shared room,3,1,3,120.0,2,1125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,1.0,0.0
7942,t,Mitte,52.53148,13.38848,Entire home/apt,2,1,1,233.0,2,6,22,37,65,101,4.96,4.94,4.99,4.92,4.9,4.88,4.76,t,0.0,1.0
7943,t,Charlottenburg-Wilm.,52.50168,13.32773,Hotel room,2,1,2,136.0,1,30,27,52,82,26,4.92,4.96,4.92,5.0,5.0,5.0,4.8,t,0.0,1.0
7944,f,Friedrichshain-Kreuzberg,52.51131,13.46002,Entire home/apt,2,1,1,67.0,2,4,3,3,3,24,4.92,5.0,4.54,4.96,4.92,5.0,4.79,t,0.0,1.0
7945,f,Lichtenberg,52.49869,13.47767,Entire home/apt,3,1,2,50.0,1,2,0,0,0,7,4.71,4.86,4.57,5.0,5.0,4.86,4.71,f,0.0,1.0
7946,f,Steglitz - Zehlendorf,52.43812,13.32956,Entire home/apt,2,1,2,35.0,90,1125,0,15,45,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,0.0,1.0
7947,t,Friedrichshain-Kreuzberg,52.49048,13.39128,Entire home/apt,6,3,4,226.0,5,1125,14,39,58,73,4.89,4.88,4.92,4.93,4.97,4.97,4.77,f,0.0,1.5
7948,f,Tempelhof - Schöneberg,52.47747,13.37224,Private room,2,1,2,35.0,1,1125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1.0,0.0
7949,t,Pankow,52.53836,13.42371,Entire home/apt,4,2,1,90.0,3,40,3,7,7,63,4.97,4.92,4.83,4.89,4.95,4.97,4.81,f,0.0,1.0
7950,f,Pankow,52.5437,13.44085,Entire home/apt,2,1,1,110.0,1,3,0,0,0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.0,1.0
7951,f,Treptow - Köpenick,52.44693,13.59986,Entire home/apt,2,1,1,35.0,3,1125,0,0,0,75,4.71,4.88,4.71,4.95,4.76,4.56,4.75,t,0.0,1.0
7952,t,Charlottenburg-Wilm.,52.50202,13.32762,Hotel room,2,1,2,147.0,1,30,30,56,86,7,4.86,4.86,5.0,5.0,4.57,4.71,4.71,t,0.0,1.0
7953,t,Charlottenburg-Wilm.,52.50202,13.32773,Hotel room,2,1,2,180.0,1,30,27,55,85,1,4.0,5.0,5.0,5.0,1.0,5.0,5.0,t,0.0,1.0
7954,t,Mitte,52.50317,13.36248,Private room,1,1,1,74.0,2,7,10,37,53,81,4.91,4.96,4.88,4.96,4.98,4.93,4.86,t,1.0,0.0
7955,f,Pankow,52.53567,13.44159,Entire home/apt,3,2,2,91.0,2,1125,1,1,1,4,5.0,5.0,4.75,4.75,5.0,4.75,4.75,f,0.0,1.0
7956,t,Steglitz - Zehlendorf,52.45104,13.31372,Private room,2,1,1,38.0,2,92,1,1,1,90,4.71,4.82,4.6,4.87,4.88,4.8,4.73,t,1.0,0.0
7957,f,Neukölln,52.48164,13.45152,Private room,2,1,1,80.0,1,2,0,0,0,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,1.0,0.0
