,index,actual_results,pred_results
738,7438.0,131.0,141.77595351025863
739,6774.0,90.0,109.31247369297373
740,838.0,54.0,67.92637469463475
741,13899.0,58.0,86.91597453861928
742,4437.0,38.0,40.24624827188941
743,7689.0,63.0,83.05184696969698
744,11034.0,80.0,81.2991818280352
745,4865.0,33.0,78.12553700958136
746,2290.0,84.0,33.425178672079554
747,5210.0,142.0,124.43445238095237
748,15059.0,63.0,76.7197408147408
749,15227.0,60.0,59.205073072579864
750,11411.0,95.0,96.05210977094798
751,1441.0,40.0,64.01227020202018
752,12714.0,60.0,31.224265197669247
753,1297.0,25.0,58.64901829396659
754,13180.0,152.0,111.04115656565656
755,14744.0,120.0,55.31530522557988
756,316.0,126.0,98.82806107769424
757,2659.0,111.0,102.14373558897243
758,8737.0,20.0,44.924285714285716
759,15088.0,220.0,138.91556745082403
760,1298.0,64.0,86.06208675534988
761,2413.0,53.0,128.0508553391053
762,12784.0,113.0,109.09709234625024
763,468.0,25.0,42.79254567099567
764,2501.0,100.0,32.219673517968936
765,12724.0,99.0,97.04588479815096
766,11086.0,49.0,85.57342316017316
767,2647.0,46.0,79.95960390009319
768,10508.0,49.0,50.638607212724104
769,14884.0,102.0,104.45795093795094
770,11025.0,30.0,50.57633076539386
771,299.0,80.0,101.39833630952386
772,2008.0,59.0,62.25650349928921
773,15485.0,115.0,103.82810747801268
774,13199.0,147.0,115.72525389610391
775,5106.0,144.0,148.59435483870965
776,13745.0,128.0,116.09755555555557
777,14301.0,75.0,85.26256652661064
778,4541.0,71.0,94.88613312133073
779,7750.0,32.0,51.89919805194807
780,5563.0,34.0,52.227307504735855
781,14432.0,177.0,106.92055863454725
782,14002.0,75.0,85.89457810245311
783,8693.0,31.0,38.66500911369334
784,6248.0,30.0,41.56444262168911
785,9583.0,73.0,71.37713533088234
786,14596.0,150.0,82.54853255043537
787,2460.0,30.0,30.969799259225013
788,12948.0,203.0,142.7969242721503
789,781.0,38.0,67.98718596327421
790,6258.0,65.0,55.26409739367339
791,14007.0,59.0,85.53067515817516
792,2072.0,58.0,81.63502908446321
793,15593.0,59.0,98.44084354881016
794,5406.0,40.0,55.24851630754376
795,9113.0,30.0,55.850198412698425
796,13943.0,98.0,105.9552377203973
797,7167.0,50.0,49.48475103182681
798,11654.0,40.0,119.73661486013984
799,14126.0,119.0,103.8314364324665
800,280.0,65.0,99.96846813725487
801,139.0,98.0,101.02385104587512
802,767.0,65.0,88.61101888888886
803,13544.0,45.0,54.57588644646464
804,11401.0,67.0,59.99233441558441
805,12364.0,100.0,69.90647139444178
806,10276.0,44.0,48.97254979334811
807,10588.0,85.0,71.15298078783384
808,14868.0,103.0,103.80772315693885
809,15434.0,96.0,101.20994298117942
810,2191.0,75.0,43.56751792181672
811,10293.0,70.0,56.63093637584447
812,2435.0,15.0,66.26580643145545
813,11612.0,59.0,113.1991877955378
814,369.0,78.0,111.65326188440618
815,13567.0,109.0,107.53561185082859
816,14533.0,107.0,89.9271435475613
817,11314.0,36.0,55.54633786213785
818,13323.0,109.0,90.77359145388922
819,5394.0,30.0,34.27726392105316
820,8317.0,158.0,146.24394317460323
821,15215.0,43.0,60.251689129497954
822,11809.0,32.0,36.55080355451877
823,10199.0,35.0,41.24662345470414
824,9518.0,72.0,38.79268419077599
825,4253.0,40.0,59.08225216970348
826,3295.0,28.0,42.70256349206348
827,10935.0,70.0,84.9864298245614
828,1751.0,32.0,42.744976190476194
829,10637.0,150.0,76.67481970730464
830,3078.0,80.0,61.49527651270314
831,561.0,30.0,37.406582666109685
832,9788.0,65.0,81.6200405882974
833,14128.0,85.0,63.193582332331616
834,9182.0,50.0,62.4032213769302
835,2616.0,32.0,68.20572753733961
836,7877.0,43.0,58.40327868465739
837,1074.0,26.0,29.304733517848273
838,13855.0,80.0,59.01248591159164
839,11152.0,67.0,50.59141656744773
840,9308.0,196.0,150.8307211111111
841,5834.0,35.0,45.90017011264916
842,2357.0,75.0,47.31715215594116
843,6256.0,35.0,52.396666477619455
844,5175.0,19.0,39.596368359723215
845,12232.0,62.0,98.69033240297715
846,1746.0,30.0,43.68689125735149
847,5128.0,34.0,30.315565552154204
848,421.0,158.0,129.81201887070614
849,11773.0,52.0,76.38442460317464
850,11729.0,185.0,161.65116267095868
851,5600.0,38.0,56.77579684846174
852,8441.0,161.0,153.70213404928404
853,3165.0,107.0,85.1768547008547
854,6951.0,35.0,40.681186526161525
855,1511.0,31.0,61.23946897546895
856,14904.0,108.0,163.4091862745098
857,4785.0,35.0,40.66649686382222
858,2174.0,62.0,77.71240984127327
859,7196.0,13.0,34.665394613594565
860,13396.0,49.0,85.86281253015466
861,15458.0,65.0,104.09974360211844
862,7270.0,33.0,36.245867318239995
863,6335.0,79.0,103.36081385281385
864,2035.0,11.0,35.19792673521273
865,7128.0,25.0,30.979778138528133
866,10015.0,65.0,42.94266038773304
867,6260.0,19.0,27.5974272875817
868,1887.0,47.0,51.624885281385275
869,12769.0,104.0,100.24554395604393
870,15508.0,80.0,76.46880365108835
871,9111.0,85.0,77.18382936507938
872,3412.0,15.0,32.219673517968936
873,1987.0,39.0,44.36231144715346
874,326.0,216.0,110.32516666666672
875,10020.0,55.0,67.05755005286618
876,12222.0,56.0,73.55879719742622
877,13029.0,135.0,142.7132562656642
878,11079.0,30.0,66.57511672771672
879,15502.0,109.0,95.23498192780933
880,10718.0,20.0,35.75117451920474
881,9457.0,60.0,111.74933620150281
882,3587.0,187.0,122.2355987394958
883,9397.0,75.0,98.96135428022268
884,3514.0,120.0,61.33972871371312
885,2650.0,50.0,48.313794841411
886,13635.0,39.0,33.585214469961976
887,1080.0,32.0,41.04287556642387
888,13921.0,189.0,130.51766611537835
889,4242.0,52.0,62.67832359484782
890,5714.0,148.0,136.14912112887112
891,7896.0,115.0,106.93547113336699
892,3475.0,146.0,173.99716643323995
893,15185.0,72.0,73.48622417925624
894,8077.0,35.0,38.14708057829111
895,8732.0,27.0,35.74045180229827
896,7766.0,80.0,36.80593449098862
897,9549.0,65.0,74.56817499384516
898,1291.0,61.0,64.51849066734849
899,7040.0,80.0,34.42726334800781
900,12483.0,80.0,84.14578750915751
901,12574.0,69.0,96.23682142857146
902,1992.0,25.0,28.77413119903492
903,1336.0,103.0,118.2337702380952
904,7488.0,146.0,141.77595351025863
905,8971.0,49.0,59.1687082917083
906,10807.0,90.0,76.68250213675213
907,6780.0,63.0,104.81881086283002
908,2644.0,55.0,65.09581543283817
909,218.0,70.0,94.31215334665335
910,5283.0,35.0,49.06201469657113
911,687.0,200.0,96.79294205923277
912,7924.0,29.0,40.97908538323034
913,1107.0,60.0,62.87299504713593
914,708.0,35.0,38.79255592641676
915,9204.0,160.0,137.4991746031746
916,5789.0,80.0,97.65881503409445
917,9048.0,39.0,69.5786928096604
918,12928.0,40.0,42.696629730992875
919,3128.0,146.0,137.34429365079367
920,2224.0,20.0,41.21826392317445
921,1138.0,78.0,85.32317922116741
922,11250.0,167.0,166.3905407458039
923,11764.0,79.0,68.52377003552006
924,11181.0,55.0,62.92897964927943
925,10844.0,65.0,60.81334041680764
926,12228.0,89.0,74.70612626262627
927,5503.0,150.0,132.953998251145
928,15053.0,186.0,157.08733982683984
929,11710.0,150.0,73.75367868947934
930,9328.0,22.0,40.16362274636675
931,11857.0,88.0,98.02496388888889
932,14447.0,153.0,144.5317466026133
933,7647.0,60.0,53.4713093844633
934,2409.0,25.0,40.10787895952953
935,12085.0,65.0,56.91730363095908
936,4468.0,90.0,69.84899747618611
937,2018.0,45.0,66.08095073447711
938,13941.0,126.0,114.18325875133638
939,9538.0,110.0,94.3345259784736
940,14334.0,199.0,72.99695310829524
941,4983.0,55.0,63.95947568658816
942,5640.0,55.0,53.53647202797204
943,13842.0,119.0,95.88297116468097
944,8250.0,95.0,135.09826153846157
945,11697.0,25.0,33.32359005959151
946,2999.0,30.0,35.4497137906363
947,1530.0,60.0,34.06847219539503
948,3427.0,36.0,37.970130439423954
949,6281.0,35.0,40.34208825431334
950,4109.0,157.0,104.97460173160172
951,6354.0,82.0,112.6206773809524
952,6404.0,25.0,58.63882556644134
953,13265.0,25.0,27.28428971096092
954,7152.0,36.0,43.77443025460591
955,4640.0,28.0,64.84585758544064
956,3764.0,19.0,33.82082062785608
957,796.0,40.0,43.58512002814888
958,3249.0,50.0,57.992117048120484
959,243.0,80.0,104.55933333333336
960,15590.0,108.0,140.59223191872962
961,6132.0,23.0,34.486408519810624
962,11753.0,39.0,33.41186826305008
963,7949.0,90.0,134.39601515151512
964,2293.0,40.0,58.41680594686853
965,4641.0,116.0,25.953373015873016
966,2097.0,26.0,32.219673517968936
967,14496.0,176.0,145.71739019257402
968,7302.0,29.0,38.406694725421005
969,8712.0,121.0,123.15885144927532
970,373.0,60.0,70.1430769610374
971,1959.0,42.0,54.288572048189806
972,149.0,99.0,114.9889173669468
973,9978.0,49.0,66.16692788923761
974,12045.0,39.0,55.37839325491127
975,4077.0,29.0,33.908926527137766
976,15648.0,59.0,81.78045556321983
977,11847.0,40.0,69.55602841508733
978,12245.0,38.0,61.013194105057046
979,3364.0,65.0,60.68146201848931
980,1635.0,120.0,120.98423137973141
981,14859.0,37.0,71.54410394754191
982,6722.0,148.0,112.31869512400422
983,15033.0,108.0,102.79372608585379
984,6044.0,50.0,77.8591627420703
985,12218.0,133.0,103.80600655491466
986,9.0,46.0,49.665023639826835
987,1141.0,30.0,65.10061489564636
988,362.0,72.0,77.42352125341512
989,4313.0,120.0,58.54211982648574
990,8742.0,100.0,108.58300772838273
991,3921.0,35.0,77.3225602425105
992,2299.0,15.0,45.81825447346354
993,14357.0,175.0,52.04801870575969
994,13392.0,73.0,98.81912662337665
995,2857.0,22.0,28.30233333333333
996,11733.0,25.0,28.131513620763627
997,11782.0,100.0,73.4833005519029
998,4004.0,128.0,102.24325396825394
999,212.0,90.0,99.35586904761907
1000,10210.0,50.0,73.8143492826618
1001,3260.0,51.0,67.50033675961988
1002,1805.0,139.0,147.6947883022774
1003,274.0,114.0,55.228311329335526
1004,15273.0,104.0,97.29172895292452
1005,9441.0,65.0,86.68746499819787
1006,13841.0,134.0,128.07508496732027
1007,10590.0,79.0,63.15748874654757
1008,14246.0,98.0,99.74138167388166
1009,12236.0,115.0,157.56127476281887
1010,727.0,75.0,73.84373809523811
1011,1500.0,75.0,76.72692535927642
1012,13192.0,68.0,88.80720562770564
1013,10869.0,148.0,58.376197176209914
1014,9822.0,90.0,70.32984111631595
1015,4154.0,150.0,87.06485982497802
1016,9014.0,42.0,40.79640553115479
1017,8715.0,60.0,116.9054451804171
1018,5599.0,40.0,57.07470291471539
1019,7265.0,20.0,43.17302262363907
1020,14000.0,95.0,83.29760714285715
1021,7216.0,100.0,59.51377335042064
1022,9194.0,85.0,69.87841392653542
1023,371.0,178.0,156.21433333333334
1024,9552.0,65.0,90.8274055111555
1025,4886.0,30.0,39.87625928699092
1026,9964.0,70.0,108.61616079446863
1027,4624.0,18.0,38.037533546101756
1028,10615.0,40.0,40.316463982217016
1029,7364.0,32.0,52.18278862736456
1030,9859.0,68.0,91.90728695439226
1031,13086.0,110.0,137.28993455443302
1032,10301.0,45.0,36.66988192996754
1033,5466.0,50.0,43.82304135796264
1034,14014.0,106.0,83.43517277992193
1035,14257.0,109.0,94.4921525974026
1036,7212.0,124.0,155.4019535714286
1037,10633.0,50.0,42.30089649387088
1038,8909.0,23.0,38.385698323220396
1039,4393.0,120.0,139.7727226890756
1040,12371.0,204.0,160.48759523809522
1041,1683.0,125.0,108.40481784881784
1042,10158.0,65.0,54.72743342157433
1043,4667.0,64.0,102.88377380952383
1044,4606.0,18.0,33.008838598387236
1045,14555.0,125.0,108.450188172043
1046,13768.0,66.0,99.76789677318294
1047,13160.0,55.0,66.80402363449768
1048,8143.0,170.0,131.49472702504792
1049,2973.0,30.0,58.617288872428944
1050,8944.0,69.0,94.31114860532553
1051,563.0,66.0,68.7602987012987
1052,2227.0,20.0,35.92173676158324
1053,14754.0,190.0,122.08962576312574
1054,2906.0,45.0,44.522212862201485
1055,13268.0,57.0,64.74165032467533
1056,14317.0,146.0,137.17188150411684
1057,11780.0,45.0,65.49304247915342
1058,2724.0,155.0,130.73237783187994
1059,595.0,48.0,63.94234429459427
1060,11363.0,50.0,40.5710211905292
1061,8091.0,119.0,106.15328571428574
1062,14214.0,60.0,58.4088509253841
1063,7898.0,44.0,38.83892922422002
1064,4246.0,45.0,68.8389379717155
1065,3582.0,27.0,33.77810517434969
1066,5936.0,60.0,96.62649335459861
1067,14034.0,229.0,190.7333333333333
1068,282.0,65.0,78.16199351568284
1069,9187.0,17.0,33.4307551308473
1070,11662.0,90.0,146.2518075786826
1071,6492.0,35.0,32.150758815575664
1072,13974.0,57.0,76.24150000000002
1073,14986.0,28.0,32.80987537348024
1074,7054.0,30.0,68.07007304905295
1075,15402.0,28.0,56.028473706485464
1076,6372.0,96.0,132.55700362318842
1077,9628.0,75.0,90.28608695652176
1078,10330.0,118.0,125.64273015873022
1079,12294.0,91.0,105.20541666666666
1080,14309.0,190.0,130.43924350649348
1081,14582.0,106.0,102.04482252245965
1082,5779.0,26.0,51.41888305104007
1083,10066.0,32.0,39.02095732461691
1084,9870.0,50.0,91.4891999349209
1085,7350.0,22.0,36.65742951331603
1086,15223.0,99.0,106.24292161942749
1087,11558.0,30.0,42.6865636819321
1088,1629.0,60.0,72.50368229416951
1089,2470.0,120.0,88.09651316336414
1090,15148.0,233.0,141.69889280001044
1091,2826.0,35.0,63.387837478311184
1092,13113.0,71.0,63.26672083604801
1093,4263.0,195.0,67.2994619096009
1094,73.0,122.0,137.81548015873017
1095,3664.0,130.0,151.22604888167393
1096,4648.0,23.0,34.10108578634128
1097,976.0,50.0,74.84362784210343
1098,15714.0,31.0,54.5323696814881
1099,11569.0,72.0,90.76796082206792
1100,8931.0,72.0,92.46668429605907
1101,94.0,169.0,149.71195124973065
1102,6163.0,75.0,81.60835192982455
1103,12767.0,84.0,93.68047103174604
1104,13883.0,53.0,84.59398658423494
1105,10965.0,55.0,67.0483878384685
1106,12828.0,79.0,60.36955404385606
1107,1647.0,115.0,71.0724073914129
1108,12355.0,48.0,86.25364900010078
1109,4560.0,50.0,44.76695329579254
1110,14669.0,176.0,142.9129112819045
1111,5619.0,100.0,89.03960497027127
1112,9096.0,25.0,107.56879761904761
1113,3043.0,40.0,51.24941511512966
1114,7249.0,20.0,33.44797873305267
1115,3456.0,63.0,50.15624260443009
1116,13166.0,100.0,91.52418131868137
1117,11740.0,75.0,86.48885447590166
1118,11834.0,120.0,65.80289846970585
1119,8438.0,70.0,77.07676410628277
1120,10792.0,200.0,145.7265220074044
1121,14180.0,70.0,94.43225084820044
1122,14040.0,180.0,67.31794673731099
1123,4671.0,40.0,61.415186082627585
1124,13762.0,123.0,78.72425802846391
1125,9149.0,38.0,36.367709448628034
1126,15051.0,202.0,157.29366086790452
1127,13424.0,45.0,61.53480765512264
1128,8914.0,140.0,119.0238852813853
1129,11420.0,120.0,70.20340641407695
1130,1020.0,48.0,34.698891917586586
1131,2921.0,50.0,67.8384776104453
1132,377.0,139.0,129.25130952380957
1133,1276.0,33.0,35.66341339640686
1134,7693.0,77.0,65.80782236842106
1135,4753.0,39.0,83.47919841269842
1136,5822.0,112.0,66.31261448986027
1137,55.0,99.0,77.82773695730958
1138,7897.0,100.0,74.63812846716674
1139,207.0,35.0,47.91646778711486
1140,752.0,81.0,103.88612406947892
1141,8395.0,86.0,111.10993581873008
1142,2689.0,58.0,76.96361538851556
1143,7003.0,140.0,86.93666636141634
1144,1732.0,75.0,106.63772860584626
1145,12842.0,68.0,97.01931547619047
1146,15122.0,138.0,110.00555575505479
1147,12548.0,85.0,77.82012569652285
1148,8432.0,117.0,100.19665020757022
1149,1293.0,33.0,36.665801999187615
1150,11409.0,35.0,32.335629588037165
1151,6623.0,19.0,36.11431438006438
1152,7564.0,215.0,178.2732630591631
1153,15340.0,50.0,74.3351211149669
1154,4917.0,55.0,121.22619168766965
1155,12669.0,100.0,65.531481486824
1156,9922.0,68.0,72.79147742970292
1157,6262.0,76.0,73.22207706349204
1158,12414.0,48.0,72.62027800410816
1159,9398.0,100.0,57.7146434810762
1160,6253.0,180.0,64.38631921977927
1161,12282.0,64.0,92.98527691511389
1162,9578.0,45.0,98.19293457556932
1163,12515.0,67.0,61.60591177327565
1164,14818.0,70.0,62.38940701182876
1165,455.0,44.0,76.2926075012511
1166,13826.0,143.0,146.20147345890823
1167,14384.0,60.0,43.44607528619529
1168,7253.0,38.0,58.75881074122673
1169,10422.0,50.0,61.3909160168136
1170,5895.0,54.0,68.6628462161393
1171,4947.0,20.0,40.418632408409024
1172,12821.0,59.0,47.150395267716675
1173,4945.0,26.0,36.491302108685026
1174,8078.0,219.0,127.57034405014038
1175,5402.0,42.0,57.799767080593554
1176,13290.0,114.0,85.34141376949351
1177,14544.0,150.0,107.7149812575154
1178,1957.0,62.0,67.69336742996417
1179,4828.0,85.0,65.61078971366946
1180,12896.0,112.0,82.18953809523809
1181,4596.0,38.0,73.89625807637744
1182,8102.0,113.0,145.58736082602152
1183,8180.0,20.0,40.98484315976687
1184,3490.0,99.0,83.79647027972028
1185,8262.0,30.0,33.84163271555547
1186,5126.0,29.0,62.933256484256496
1187,13407.0,59.0,76.83015890980367
1188,9928.0,60.0,60.690616888734795
1189,13765.0,178.0,119.36376217532465
1190,4813.0,207.0,116.76176566897448
1191,6545.0,40.0,34.97613586611914
1192,9336.0,40.0,71.46234498400149
1193,8755.0,39.0,60.396519123949446
1194,13348.0,51.0,51.992694822092844
1195,9927.0,79.0,81.777647469257
1196,7131.0,91.0,87.19156917748919
1197,930.0,120.0,102.92327641745743
1198,13260.0,140.0,146.29274603174596
1199,15288.0,154.0,127.58903674740557
1200,8949.0,80.0,80.84924944958138
1201,4652.0,77.0,66.55462983171894
1202,13489.0,100.0,84.85054687710297
1203,14211.0,73.0,110.81589123376625
1204,7136.0,166.0,108.9957362959339
1205,14875.0,90.0,126.72469858048932
1206,1304.0,25.0,39.35711036678079
1207,9516.0,71.0,110.81356535576295
1208,11287.0,20.0,32.41219217484053
1209,3464.0,60.0,67.36940637909875
1210,1802.0,25.0,27.197515565614314
1211,4795.0,35.0,48.03230618886449
1212,5005.0,66.0,91.21490509883202
1213,15414.0,119.0,111.96200065436727
1214,7088.0,75.0,48.360690514164205
1215,61.0,80.0,54.68880228850244
1216,8874.0,35.0,32.17127991999513
1217,14088.0,116.0,100.95954166666667
1218,4435.0,50.0,52.75901943177162
1219,8478.0,30.0,35.30685710347
1220,2790.0,80.0,37.63581723807069
1221,14278.0,136.0,86.74969727804655
1222,685.0,45.0,75.81497886235032
1223,15027.0,59.0,78.66079336962056
1224,960.0,65.0,70.87582725504092
1225,8459.0,22.0,56.570998422894846
1226,11513.0,51.0,95.65313959845653
1227,771.0,57.0,117.1515056818182
1228,13258.0,125.0,105.882
1229,423.0,130.0,138.2873333333333
1230,8695.0,50.0,47.817332463388276
1231,10195.0,69.0,92.70099422629659
1232,11061.0,45.0,42.82331567888406
1233,15388.0,90.0,97.86599405782577
1234,8924.0,50.0,53.66955616605616
1235,300.0,91.0,119.0724469403146
1236,9554.0,55.0,72.82664069264068
1237,7728.0,128.0,103.96187238863284
1238,6329.0,68.0,96.71922366522364
1239,2794.0,25.0,34.011067771253614
1240,7815.0,58.0,79.20463369908585
1241,5020.0,35.0,43.17078380508831
1242,13624.0,45.0,64.34829601075252
1243,6288.0,68.0,97.02165515151518
1244,1820.0,80.0,80.82456941760034
1245,12255.0,51.0,46.97447512512317
1246,12958.0,65.0,76.0908710164835
1247,15232.0,60.0,49.03925503260858
1248,1203.0,52.0,41.05627416043363
1249,6292.0,50.0,36.974318585379
1250,6456.0,25.0,37.59074349148972
1251,10701.0,43.0,80.76273794105205
1252,1694.0,90.0,61.49262983305967
1253,11190.0,45.0,40.19745936270638
1254,12760.0,44.0,32.41918410020026
1255,9721.0,65.0,56.472744501144504
1256,5151.0,70.0,88.30405438596489
1257,13394.0,145.0,108.24608204334363
1258,2428.0,25.0,38.831546999729696
1259,13687.0,45.0,42.461637788285024
1260,826.0,132.0,124.0240273657545
1261,11638.0,212.0,82.13982714285711
1262,5098.0,59.0,117.27277285691602
1263,14001.0,170.0,145.09624080761
1264,9044.0,55.0,64.69654103821208
1265,13533.0,145.0,100.78079478021981
1266,2004.0,30.0,51.09044172413291
1267,8481.0,57.0,84.91460596649726
1268,4039.0,54.0,35.154854327491265
1269,12189.0,81.0,98.64928137477833
1270,9451.0,110.0,131.20298453575413
1271,1181.0,48.0,44.92578035401796
1272,10213.0,59.0,57.18927912473327
1273,13696.0,89.0,106.8197824820044
1274,9981.0,38.0,33.316577749501164
1275,10200.0,49.0,41.41042196007872
1276,2978.0,55.0,57.88573712272097
1277,9032.0,80.0,67.20485298038535
1278,4949.0,35.0,50.40557253474493
1279,7629.0,93.0,147.5501904761905
1280,9410.0,15.0,33.51478461788756
1281,2887.0,32.0,66.55014950181622
1282,1821.0,49.0,69.87936145643555
1283,15322.0,56.0,64.19706725818186
1284,470.0,125.0,107.08587410585605
1285,3298.0,40.0,63.10987512028663
1286,3601.0,39.0,56.32229553519368
1287,3725.0,30.0,35.27662420702644
1288,14198.0,231.0,135.2865761904762
1289,10484.0,50.0,125.8825217948718
1290,2909.0,60.0,64.93106726827611
1291,11902.0,55.0,107.20790278311259
1292,14806.0,159.0,126.22580645501134
1293,883.0,220.0,152.97844444444442
1294,1200.0,65.0,62.3690158730159
1295,5323.0,75.0,60.26515665727938
1296,3793.0,45.0,54.06154748164986
1297,9916.0,70.0,49.421358465608485
1298,8517.0,130.0,106.15950000000001
1299,200.0,52.0,78.52227380952381
1300,4015.0,54.0,69.15061862990811
1301,12375.0,146.0,118.02970710870878
1302,5547.0,50.0,44.91097230252547
1303,14728.0,150.0,51.78682279354607
1304,194.0,57.0,53.01794588744588
1305,2236.0,69.0,44.132869374646454
1306,5341.0,39.0,32.980294964403264
1307,1537.0,171.0,168.20226166377483
1308,1778.0,35.0,39.99717956211641
1309,2201.0,40.0,58.07618873072443
1310,9726.0,40.0,70.6504510232712
1311,5852.0,24.0,41.89210574291676
1312,5737.0,22.0,29.388496667665684
1313,14783.0,95.0,78.86318132100001
1314,13751.0,65.0,88.68620734126984
1315,8399.0,28.0,31.93661250498885
1316,4988.0,25.0,32.404309152509484
1317,5896.0,44.0,74.15838308223584
1318,4019.0,32.0,36.367709448628034
1319,10809.0,38.0,41.10848385917199
1320,11284.0,100.0,96.30040382395381
1321,4794.0,25.0,40.00299390717657
1322,10046.0,100.0,36.05332718182343
1323,4252.0,37.0,86.71224225774226
1324,9671.0,157.0,116.26210580863582
1325,9507.0,20.0,89.54772961760463
1326,9702.0,36.0,55.750872549019604
1327,11917.0,50.0,65.34008459591661
1328,3493.0,20.0,33.55545859204274
1329,7306.0,23.0,37.986704816286576
1330,6905.0,40.0,52.15472659535603
1331,6835.0,29.0,38.123789614076344
1332,6327.0,220.0,166.50363856713855
1333,6852.0,90.0,69.67421381852527
1334,2243.0,70.0,83.00723715828214
1335,12744.0,66.0,38.93880542790543
1336,3776.0,98.0,40.046627135710374
1337,3023.0,160.0,131.23705016342277
1338,355.0,81.0,106.6280953373016
1339,6788.0,45.0,58.72389192956751
1340,14873.0,90.0,98.65422009312522
1341,6895.0,64.0,142.819874882364
1342,9736.0,120.0,54.970127886854435
1343,1028.0,38.0,48.21499783549783
1344,617.0,79.0,71.32909714267952
1345,10435.0,78.0,68.14318701701873
1346,3651.0,39.0,32.558027698548976
1347,9939.0,37.0,37.40729431115568
1348,4690.0,64.0,106.28785428571433
1349,4766.0,123.0,122.66249253731341
1350,6116.0,75.0,43.36247771148795
1351,12137.0,185.0,133.08185592185592
1352,3907.0,30.0,34.48778194053526
1353,13135.0,75.0,67.0278403281741
1354,4526.0,99.0,140.5739785196688
1355,6419.0,220.0,93.31575958101828
1356,307.0,125.0,92.48725695588097
1357,15448.0,149.0,99.08844395349915
1358,2186.0,25.0,40.11694169173676
1359,9716.0,94.0,119.75959523809519
1360,10148.0,65.0,82.57888953060905
1361,10832.0,30.0,39.79418189571266
1362,7074.0,60.0,60.4577378535555
1363,7549.0,69.0,113.48297619047617
1364,9197.0,35.0,69.1912875595238
1365,291.0,91.0,113.4494609523809
1366,7401.0,125.0,139.7107671451356
1367,2431.0,21.0,32.64003595253141
1368,14218.0,15.0,48.54093142080191
1369,12469.0,67.0,111.01301560828068
1370,8387.0,100.0,75.6250136673903
1371,14804.0,64.0,99.31675800661328
1372,5998.0,15.0,31.93161956462328
1373,9043.0,150.0,89.23819253356203
1374,8792.0,69.0,86.42951514041513
1375,15528.0,69.0,100.09080952380951
1376,5051.0,80.0,134.0820107745755
1377,8082.0,50.0,58.67481473112802
1378,3512.0,103.0,114.24502350427346
1379,6604.0,50.0,73.27731408129343
1380,5494.0,100.0,70.88176130940631
1381,13391.0,95.0,151.37796331738437
1382,13270.0,51.0,82.34113757575759
1383,7567.0,109.0,159.18547630276694
1384,480.0,200.0,142.59326881451886
1385,12685.0,73.0,59.187177960274994
1386,6574.0,75.0,65.74633324313356
1387,8125.0,157.0,159.25425951825954
1388,2292.0,40.0,44.5187890775891
1389,15103.0,101.0,94.13257262238236
1390,1193.0,80.0,59.303900829070535
1391,245.0,95.0,128.1376666666667
1392,1521.0,70.0,111.11806308987559
1393,9258.0,35.0,34.46678581039557
1394,4538.0,189.0,77.97497847529267
1395,10318.0,75.0,92.32399456975774
1396,8996.0,63.0,89.08987373737375
1397,15687.0,46.0,73.47001133744924
1398,15025.0,56.0,55.44937779471789
1399,13254.0,176.0,119.85240042167501
1400,11494.0,66.0,77.92466269841272
1401,11264.0,70.0,75.77273692998656
1402,13067.0,109.0,108.79632176157178
1403,10752.0,61.0,65.82868921911422
1404,14843.0,37.0,55.29071149694871
1405,14673.0,140.0,134.56009253302798
1406,14847.0,140.0,60.87642857142859
1407,14740.0,199.0,147.41720779220785
1408,6823.0,40.0,41.47819397495191
1409,7329.0,12.0,30.90630337709119
1410,14814.0,219.0,61.35618394024279
1411,2286.0,135.0,134.204
1412,6170.0,55.0,38.838659557090836
1413,562.0,45.0,83.76328970695971
1414,1038.0,25.0,31.50463595721538
1415,15613.0,101.0,105.8378228907315
1416,11882.0,37.0,58.87426359935174
1417,7344.0,135.0,142.02215647464536
1418,13731.0,150.0,111.61252507215009
1419,10623.0,25.0,37.88010436055568
1420,15487.0,110.0,102.59111437520369
1421,8245.0,120.0,38.040273109243685
1422,9521.0,65.0,88.12320238095236
1423,2672.0,55.0,45.63304769086856
1424,10397.0,60.0,49.69608992675142
1425,12562.0,45.0,39.631865773690095
1426,7307.0,238.0,160.39723206093186
1427,11484.0,83.0,55.75746671400244
1428,6964.0,102.0,63.20473904778899
1429,2750.0,60.0,54.65943437608317
1430,14546.0,151.0,125.37233055962125
1431,6406.0,35.0,73.85575367933554
1432,14170.0,140.0,66.84239392704217
1433,4472.0,25.0,34.705828067391565
1434,13498.0,89.0,56.38478393329047
1435,5485.0,45.0,33.241427727246254
1436,8697.0,85.0,53.81180019509045
1437,1347.0,41.0,65.82989251108526
1438,2389.0,85.0,41.944560907401055
1439,4230.0,225.0,203.16969298245616
1440,11324.0,164.0,194.42137376156165
1441,10278.0,139.0,112.17395845997972
1442,12409.0,80.0,130.69475143437552
1443,9594.0,50.0,59.73223436961081
1444,12261.0,35.0,62.79230800924281
1445,4731.0,86.0,94.9590232389693
1446,1435.0,50.0,30.94510188813586
1447,12463.0,52.0,82.96143650793654
1448,9602.0,30.0,33.7946102124458
1449,8436.0,84.0,50.58327560562043
1450,13003.0,100.0,55.134630591630604
1451,5258.0,61.0,81.24737794372295
1452,11622.0,92.0,79.50726785714285
1453,10746.0,80.0,60.479201003815916
